product_id,category,product_title,brand,model,features,price,rating,review_count,image_url,is_accessory,combined_features
B0BL33SHS1,Headphone,SpinBot Ranger HX300 Wireless Bluetooth Over The Ear Headphones with up to 50ms Low Latency and Flip Boom Mic | 7 Mode RGB Lights | Dedicated Game Mode | Up to 18 Hours of Battery Backup (Black),SpinBot,â€ŽRanger HX300,"Dual Mode: Gaming + Music | You can choose Game Mode for Low Latency and Music Mode for balanced audio., Flip style Boom Mic | 50ms Low latency | BT version 5.2, 7 Mode Gaming light effects to choose from as per your gaming setup style, Up to 18 Hours of battery backup | Noise Cancellation Mic, Adjustable headband | Soft memory protein ear pad for comfort, 40mm Gaming Optimized Drivers",1868.0,3.9,727,https://m.media-amazon.com/images/I/417UjmwSFHL._SX300_SY300_QL70_ML2_.jpg,True,"Headphone SpinBot â€ŽRanger HX300 Dual Mode: Gaming + Music | You can choose Game Mode for Low Latency and Music Mode for balanced audio., Flip style Boom Mic | 50ms Low latency | BT version 5.2, 7 Mode Gaming light effects to choose from as per your gaming setup style, Up to 18 Hours of battery backup | Noise Cancellation Mic, Adjustable headband | Soft memory protein ear pad for comfort, 40mm Gaming Optimized Drivers"
B08LBBPLPT,Headphone,"pTron Tangentbeat In Ear Bluetooth Wireless Headphones with Mic, Punchy Bass, 10mm Drivers, Clear Calls, Dual Pairing, Fast Charging, Magnetic Buds, Voice Assist. & IPX4 Wireless Neckband (Dark Green)",pTron,â€ŽTangent,"Lightweight In-Ear Wireless Neckband with 18 Hours of Playback-time on a single charge & Built-in HD Mic for Clear Call Quality., Finely tuned speakers with 10mm dynamic driver for Immersive Stereo Sound with Deep Bass | Bluetooth 5.0 Wireless Headphones for Quick Pairing, Dual Device Pairing & Wide Device Compatibility, In-line Remote Control to Manage Music/Calls Easily | AI-Voice Assistant Support | IPX4 Water-resistant | Fast Charging, Passive Noise Cancelling Wireless Earphones Minimises External Noises | Magnetic Locking Buds for Easy Carry Around | Built-in Large Capacity Li-Polymer Battery for Long Battery Life, S/M/L Soft Silicone Eartips included | 1-year manufacturer warranty from the date of purchase on manufacturing defects only",599.0,3.7,62742,https://m.media-amazon.com/images/I/31-GHFgI8bL._SX300_SY300_QL70_ML2_.jpg,True,"Headphone pTron â€ŽTangent Lightweight In-Ear Wireless Neckband with 18 Hours of Playback-time on a single charge & Built-in HD Mic for Clear Call Quality., Finely tuned speakers with 10mm dynamic driver for Immersive Stereo Sound with Deep Bass | Bluetooth 5.0 Wireless Headphones for Quick Pairing, Dual Device Pairing & Wide Device Compatibility, In-line Remote Control to Manage Music/Calls Easily | AI-Voice Assistant Support | IPX4 Water-resistant | Fast Charging, Passive Noise Cancelling Wireless Earphones Minimises External Noises | Magnetic Locking Buds for Easy Carry Around | Built-in Large Capacity Li-Polymer Battery for Long Battery Life, S/M/L Soft Silicone Eartips included | 1-year manufacturer warranty from the date of purchase on manufacturing defects only"
B07DFW3MDD,Earphones,"JBL C200SI, Premium in Ear Wired Earphones with Mic, Signature Sound, One Button Multi-Function Remote, Premium Metallic Finish, Angled Earbuds for Comfort fit (Gray)",JBL,â€ŽC Series,"JBL Signature Sound, True Powerful Bass, Premium matallic finish with better & Ergonomics, Noise Cancelling Microphone, Quick Launch Access to Google Assistant / Siri, One-Button Universal Remote with Mic, Lightweight and Comfortable with 3 sizes of ear tips",799.0,4.0,62462,https://m.media-amazon.com/images/I/31SkIftk9fL._SX300_SY300_QL70_ML2_.jpg,True,"Earphones JBL â€ŽC Series JBL Signature Sound, True Powerful Bass, Premium matallic finish with better & Ergonomics, Noise Cancelling Microphone, Quick Launch Access to Google Assistant / Siri, One-Button Universal Remote with Mic, Lightweight and Comfortable with 3 sizes of ear tips"
B07TCN5VR9,Earphones,Boult Audio BassBuds X1 in-Ear Wired Earphones with 10mm Extra Bass Driver and HD Sound with mic(Black),Boult,â€ŽX1,"In-line Controls: Answer/reject/ calls, play/pause, voice command., Ergonomically designed drivers: Aerospace grade AL alloy drivers give the best acoustics, 3D HD sound and a punchy bass. IPX5 Water-Resistant, Ear fins for Sport Fit: Ear loop hold your buds in ear stably (colour of the ear loops may vary), perfectly fit for running, climbing, hiking, cycling etc, Extra Bass: Boultâ€™s Neodymium technology enables drivers to deliver extra punchy and deep bass with accentuates the warm mids and crystal clear sparky highs, Built-in Mic: Condenser microphone for HD calls and Siri/ Google assistant voice command, Lightweight , comfortable & premium metallic finish, Tangle Free, 3 Months manufacturer's warranty from the date of purchase",299.0,3.9,88007,https://m.media-amazon.com/images/I/41x+0nbaNvL._SY300_SX300_.jpg,True,"Earphones Boult â€ŽX1 In-line Controls: Answer/reject/ calls, play/pause, voice command., Ergonomically designed drivers: Aerospace grade AL alloy drivers give the best acoustics, 3D HD sound and a punchy bass. IPX5 Water-Resistant, Ear fins for Sport Fit: Ear loop hold your buds in ear stably (colour of the ear loops may vary), perfectly fit for running, climbing, hiking, cycling etc, Extra Bass: Boultâ€™s Neodymium technology enables drivers to deliver extra punchy and deep bass with accentuates the warm mids and crystal clear sparky highs, Built-in Mic: Condenser microphone for HD calls and Siri/ Google assistant voice command, Lightweight , comfortable & premium metallic finish, Tangle Free, 3 Months manufacturer's warranty from the date of purchase"
B0BB7L62Y6,Earphones,"Boult Audio Bassbuds Loop 2 Wired in Ear Earphones with Mic, 10mm Powerful Driver for Extra Bass with Customizable Ear Loop (Teal Blue)",Boult,â€ŽLoop,"In-line Controls: Answer or Reject or Calls, Play or Pause or Forward or Rewind Music, Voice Command, Ergonomically designed drivers: Aerospace grade AL alloy drivers give the best acoustics, 3D HD sound and a punchy bass. Inline Control, Ear loop for Sport Fit: Ear loop Hold your buds in ear stably, perfectly fit for running, climbing, hiking, cycling etc, Extra Bass: Boultâ€™s Neodymium technology enables drivers to deliver extra punchy and deep bass with accentuates the warm mids and crystal clear sparky highs, Built-in Mic: Condenser microphone for HD calls and Siri or Google assistant voice command ; IPX5 Water Resistant",299.0,3.8,15540,https://m.media-amazon.com/images/I/410lfrP3efL._SX300_SY300_QL70_ML2_.jpg,True,"Earphones Boult â€ŽLoop In-line Controls: Answer or Reject or Calls, Play or Pause or Forward or Rewind Music, Voice Command, Ergonomically designed drivers: Aerospace grade AL alloy drivers give the best acoustics, 3D HD sound and a punchy bass. Inline Control, Ear loop for Sport Fit: Ear loop Hold your buds in ear stably, perfectly fit for running, climbing, hiking, cycling etc, Extra Bass: Boultâ€™s Neodymium technology enables drivers to deliver extra punchy and deep bass with accentuates the warm mids and crystal clear sparky highs, Built-in Mic: Condenser microphone for HD calls and Siri or Google assistant voice command ; IPX5 Water Resistant"
B0BW8TXJJ2,Earphones,"boAt Nirvana Ion, 120HRS Battery, Crystal Bionic Sound w/Dual EQ Modes, 4Mics ENx, App Support, Low Latency, IPX4, v.5.2 Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Charcoal Black)",boAt,â€ŽNirvana ION,"Playback- boAt Nirvana Ion comes with a massive playback of 120 hours including 24 hours of playback per charge, Crystal Bionic Sound with Dual Modes- These true wireless earbuds have Crystal Bionic Sound powered by Hifi DSP 5 which support dual eq modes: boAt Signature Sound and boAt Balanced Sound, Clear Voice Calls- Nirvana Ion comes with 4 mics ENx Technology which helps block unwanted noise and make sure your voice gets delivered clearly while you are on your calls, Low Latency- These earbuds are equipped with Beast Mode which offer low latency of 60ms removing any kind of lag during your gaming sessions, In Ear Detection- The tws earbuds come with in ear detection, just plug the earbuds in your ears to resume music and pull them out for them to pause, Patented Pocketable Design- The ergonomically compact size of the Nirvana Ion lets you fit them anywhere in your pocket or bag. So carry your music along, everywhere you go, IP Rating- Its IPX4 rating make them an ideal fit for your workouts as it keeps them sweat free., Bluetooth Version- Live a truly wireless life with the most advanced BT 5.2 technology. Enjoy flawless, uninterrupted and smooth delivery of music.",1589.0,3.9,15235,https://m.media-amazon.com/images/I/41VsmkhaaKL._SX300_SY300_QL70_ML2_.jpg,True,"Earphones boAt â€ŽNirvana ION Playback- boAt Nirvana Ion comes with a massive playback of 120 hours including 24 hours of playback per charge, Crystal Bionic Sound with Dual Modes- These true wireless earbuds have Crystal Bionic Sound powered by Hifi DSP 5 which support dual eq modes: boAt Signature Sound and boAt Balanced Sound, Clear Voice Calls- Nirvana Ion comes with 4 mics ENx Technology which helps block unwanted noise and make sure your voice gets delivered clearly while you are on your calls, Low Latency- These earbuds are equipped with Beast Mode which offer low latency of 60ms removing any kind of lag during your gaming sessions, In Ear Detection- The tws earbuds come with in ear detection, just plug the earbuds in your ears to resume music and pull them out for them to pause, Patented Pocketable Design- The ergonomically compact size of the Nirvana Ion lets you fit them anywhere in your pocket or bag. So carry your music along, everywhere you go, IP Rating- Its IPX4 rating make them an ideal fit for your workouts as it keeps them sweat free., Bluetooth Version- Live a truly wireless life with the most advanced BT 5.2 technology. Enjoy flawless, uninterrupted and smooth delivery of music."
B09QFYNJMB,Headset,Razer BlackShark V2 X - White | Multi-Platform Wired Esports On Ear Headset - RZ04-03240700-R3M1,Razer,â€ŽRZ04-03240700-R3M1,"Immersive, 7.1 Surround Sound for Positional Audio: Outfitted with custom-tuned 50 mm drivers, capable of software-enabled surround sound (only available on Windows 10 64-bit), Triforce Titanium 50mm High-End Sound Drivers: Outfitted with cutting-edge, 50mm drivers divided into 3 parts for individual tuning of highs, mids, and lows, Lightweight Design with Memory Foam Ear Cushions: Oval, cooling gel-infused cushions that prevent overheating and pressure build-up, Noise Isolating Microphone: An improved cardioid mic reduces background and ambient noises for crystal-clear communication, COMPATIBILITY : PC, Mac, PS4, Xbox One, Nintendo Switch and mobile devices* (*Mobile devices with an available 3.5mm port)",3295.0,4.3,2097,https://m.media-amazon.com/images/I/41eU6v0cV3L._SX300_SY300_QL70_ML2_.jpg,True,"Headset Razer â€ŽRZ04-03240700-R3M1 Immersive, 7.1 Surround Sound for Positional Audio: Outfitted with custom-tuned 50 mm drivers, capable of software-enabled surround sound (only available on Windows 10 64-bit), Triforce Titanium 50mm High-End Sound Drivers: Outfitted with cutting-edge, 50mm drivers divided into 3 parts for individual tuning of highs, mids, and lows, Lightweight Design with Memory Foam Ear Cushions: Oval, cooling gel-infused cushions that prevent overheating and pressure build-up, Noise Isolating Microphone: An improved cardioid mic reduces background and ambient noises for crystal-clear communication, COMPATIBILITY : PC, Mac, PS4, Xbox One, Nintendo Switch and mobile devices* (*Mobile devices with an available 3.5mm port)"
B0DHV38WWD,Earphones,"KZ EDC PRO IEM Wired Earphone, HiFi Dynamic Driver (DD) IEM, High-Functioning Silver-Plated OFC Cable, 0.75mm Detachable Cable, 3.5mm Plug for Audiophiles & Musicians. (Black)",Concept Kart,â€ŽOFC Cable with Mic,"UNMATCHED SOUND PRECISION WITH DYNAMIC EXCELLENCE: Elevate your listening experience with the KZ EDC Pro, a true gem in the realm of In-Ear Monitors. This exceptional IEM offers sound quality that rivals high-end Hi-Fi systems, delivering powerful bass and detailed resolution through its advanced dynamic driver. Like a maestro conducting a symphony, the KZ EDC Pro captures every nuance of classical, rock, or jazz, setting a new standard for exceptional sound quality and dynamic response., A NEW PINNACLE IN ACOUSTIC MASTERY: Set your standards higher with the KZ EDC Pro, a trailblazer in acoustic excellence. Like a finely-tuned instrument, its remarkable acoustic curve ensures a pristine sound performance that stands out in any lineup. With an outstanding acoustic profile that captures every subtle nuance, this In-Ear Monitor surpasses the ordinary, redefining the benchmark for sound quality and precision., TAILORED COMFORT AND PORTABILITY IN EVERY DETAIL: Immerse yourself in the refined elegance of the KZ EDC Pro, where ergonomic design meets superior comfort. Like a bespoke suit. The design, sculpted from extensive human ear data, ensures a seamless match for most users. Coupled with skin-friendly silicone ear tips, it cradles the ear canal like a second skin, offering exceptional comfort and enhancing the overall experience of this high-performance IEM., ELITE CONNECTIVITY WITH VERSATILE CONTROLS: Elevate your listening experience with the KZ EDC Pro, featuring premium cable options that cater to every auditory preference. Choose between the silver-plated cable for enhanced clarity and brightness or the OFC flat cable for a balanced, smooth sound. Like a maestro orchestrating a symphony, the multi-functional in-line microphone allows seamless control over play, pause, and track navigation, while ensuring crystal-clear voice commands and calls.",788.0,4.1,87,https://m.media-amazon.com/images/I/41iEVZ8veJL._SX300_SY300_QL70_ML2_.jpg,True,"Earphones Concept Kart â€ŽOFC Cable with Mic UNMATCHED SOUND PRECISION WITH DYNAMIC EXCELLENCE: Elevate your listening experience with the KZ EDC Pro, a true gem in the realm of In-Ear Monitors. This exceptional IEM offers sound quality that rivals high-end Hi-Fi systems, delivering powerful bass and detailed resolution through its advanced dynamic driver. Like a maestro conducting a symphony, the KZ EDC Pro captures every nuance of classical, rock, or jazz, setting a new standard for exceptional sound quality and dynamic response., A NEW PINNACLE IN ACOUSTIC MASTERY: Set your standards higher with the KZ EDC Pro, a trailblazer in acoustic excellence. Like a finely-tuned instrument, its remarkable acoustic curve ensures a pristine sound performance that stands out in any lineup. With an outstanding acoustic profile that captures every subtle nuance, this In-Ear Monitor surpasses the ordinary, redefining the benchmark for sound quality and precision., TAILORED COMFORT AND PORTABILITY IN EVERY DETAIL: Immerse yourself in the refined elegance of the KZ EDC Pro, where ergonomic design meets superior comfort. Like a bespoke suit. The design, sculpted from extensive human ear data, ensures a seamless match for most users. Coupled with skin-friendly silicone ear tips, it cradles the ear canal like a second skin, offering exceptional comfort and enhancing the overall experience of this high-performance IEM., ELITE CONNECTIVITY WITH VERSATILE CONTROLS: Elevate your listening experience with the KZ EDC Pro, featuring premium cable options that cater to every auditory preference. Choose between the silver-plated cable for enhanced clarity and brightness or the OFC flat cable for a balanced, smooth sound. Like a maestro orchestrating a symphony, the multi-functional in-line microphone allows seamless control over play, pause, and track navigation, while ensuring crystal-clear voice commands and calls."
B0DHT234HX,Earphones,"JGD Boom J4 Bluetooth Earphones with 13mm Drivers, Rich Music Experience, 25 Hours Playtime, Type C Fast Charging, Neckband Earphones with Magnetic earpiece,Voice Assistant and Mic (Red)",JGD PRODUCTS,â€ŽBOOM,"Compatibility: - Its compatible with all andriod , IOS devices , laptops ,etc, [ BT 5.2 Fast Connectivity ] : Experience BT 5.2 seamless connectivity with our Bluetooth earphones neckband. Enjoy wireless freedom and reliable performance wherever you go, all with the latest technology at your fingertips. 12m bluetooth range, [ 3 Button In-line Remote Control ] : Effortlessly manage music and calls with our Easy 3-button in-line remote control. These wireless earphones with mic seamlessly switch tracks, adjust volume, and handle calls with intuitive simplicity, [ Magnetic Earbud Locking ] : Experience the convenience of magnetic earbuds locking, ensuring a secure fit when not in use. This wireless earphone withstands daily wear & provides a long-lasting performance for your active lifestyle, [ In-Ear Design & Enhanced Comfort ] : Discover the perfect blend of style & comfort with our earphone wireless attractive ergonomics and in-ear design. Enjoy a snug fit for extended listening sessions, crafted for your ultimate comfort",298.0,4.1,116,https://m.media-amazon.com/images/I/31OqVBe135L._SX300_SY300_QL70_ML2_.jpg,True,"Earphones JGD PRODUCTS â€ŽBOOM Compatibility: - Its compatible with all andriod , IOS devices , laptops ,etc, [ BT 5.2 Fast Connectivity ] : Experience BT 5.2 seamless connectivity with our Bluetooth earphones neckband. Enjoy wireless freedom and reliable performance wherever you go, all with the latest technology at your fingertips. 12m bluetooth range, [ 3 Button In-line Remote Control ] : Effortlessly manage music and calls with our Easy 3-button in-line remote control. These wireless earphones with mic seamlessly switch tracks, adjust volume, and handle calls with intuitive simplicity, [ Magnetic Earbud Locking ] : Experience the convenience of magnetic earbuds locking, ensuring a secure fit when not in use. This wireless earphone withstands daily wear & provides a long-lasting performance for your active lifestyle, [ In-Ear Design & Enhanced Comfort ] : Discover the perfect blend of style & comfort with our earphone wireless attractive ergonomics and in-ear design. Enjoy a snug fit for extended listening sessions, crafted for your ultimate comfort"
B07W47WV3T,Earphones,"Zebronics Zeb-Corolla In Ear Wired Earphone with Mic, 3.5mm Jack, 1.2 Meter Cable, Multi Function Button",ZEBRONICS,â€ŽZeb-Corolla,"Zeb-Corolla is a wired earphone with stylish design, It is Lightweight and has strong and long lasting cable, Impedance 16Î©, Frequency response 20Hz-20kHz, Connector 3.5mm Jack, Cable length 1.2m, 6 months warranty from the date of purchase",139.0,3.5,4859,https://m.media-amazon.com/images/I/41j-QNqpeML._SX300_SY300_QL70_ML2_.jpg,True,"Earphones ZEBRONICS â€ŽZeb-Corolla Zeb-Corolla is a wired earphone with stylish design, It is Lightweight and has strong and long lasting cable, Impedance 16Î©, Frequency response 20Hz-20kHz, Connector 3.5mm Jack, Cable length 1.2m, 6 months warranty from the date of purchase"
B0BKQRF51Z,Earphones,"Concept Kart KZ EDX Pro IEM Earphone, HiFi Stereo Special Dual Magnetic Circuit Dynamic Driver Resin Inlay Metal Process in-Ear Monitors Earbuds with 5N OFC 2Pin Detachable Cable (Cyan, with Mic)",Concept Kart,â€ŽKZ EDX PRO,"[UPGRADE MODEL OF KZ EDX]: There has been a significant number of changes done to the all-new KZ EDX PRO. It made with Resin inlaid metal process to shows extraordinary texture, Special dual magnetic circuit dynamic unit to highly restore the live atmosphere. KZ also improved the cable. Flat cable effectively prevents entanglement for longer service life and Standard 2Pin gold-plated pins that adapt to a variety of upgrade cables, [RESIN INLAID METAL PROCESS]: KZ EDX Pro adopts Rare High-end Inlay Technology that make it different from EDX and other KZ products. An Inlay process A high-end inlay process is rarely used in affordable products. The imported resin cavity is matching to metal ornaments. Everywhere shows the extraordinary texture of KZ EDX Pro., [SPECIAL DUAL MAGNETIC CIRCUIT DYNAMIC UNIT]: KZ EDX Pro using a special dual magnetic circuit sound unit, whose size reaches 10mm Dual magnetic circuit dynamic unit brings a more natural low-frequency response and transparency high-frequency performance. The electronic crossover board is integrated into the dynamic unit through sophisticated technology to enhance the low-mid frequency dynamic range performance. Whether it is EMD Rock R&B or Classical Violin, it can play a strong role., [5N OFC UPGRADE CABLE WITH MIC]: KZ EDX Pro also improved the detachable cable. Now this model has 5N Oxygen free copper flat upgrade cable which has 0.75mm QDC Gold-Plated Pin that improve/ extend the service life. The cable is tangle free that save your time and make your life easier. The detachable nature of the cable allows the earphones to be able to attach to different cable accessories. KZ EDX Pro supports the additional Bluetooth module.",1139.0,3.9,1326,https://m.media-amazon.com/images/I/41e+FmmPN-L._SY300_SX300_.jpg,True,"Earphones Concept Kart â€ŽKZ EDX PRO [UPGRADE MODEL OF KZ EDX]: There has been a significant number of changes done to the all-new KZ EDX PRO. It made with Resin inlaid metal process to shows extraordinary texture, Special dual magnetic circuit dynamic unit to highly restore the live atmosphere. KZ also improved the cable. Flat cable effectively prevents entanglement for longer service life and Standard 2Pin gold-plated pins that adapt to a variety of upgrade cables, [RESIN INLAID METAL PROCESS]: KZ EDX Pro adopts Rare High-end Inlay Technology that make it different from EDX and other KZ products. An Inlay process A high-end inlay process is rarely used in affordable products. The imported resin cavity is matching to metal ornaments. Everywhere shows the extraordinary texture of KZ EDX Pro., [SPECIAL DUAL MAGNETIC CIRCUIT DYNAMIC UNIT]: KZ EDX Pro using a special dual magnetic circuit sound unit, whose size reaches 10mm Dual magnetic circuit dynamic unit brings a more natural low-frequency response and transparency high-frequency performance. The electronic crossover board is integrated into the dynamic unit through sophisticated technology to enhance the low-mid frequency dynamic range performance. Whether it is EMD Rock R&B or Classical Violin, it can play a strong role., [5N OFC UPGRADE CABLE WITH MIC]: KZ EDX Pro also improved the detachable cable. Now this model has 5N Oxygen free copper flat upgrade cable which has 0.75mm QDC Gold-Plated Pin that improve/ extend the service life. The cable is tangle free that save your time and make your life easier. The detachable nature of the cable allows the earphones to be able to attach to different cable accessories. KZ EDX Pro supports the additional Bluetooth module."
B09DZP3QL2,Earphones,"Cosmic Byte CB-EP-05 Wired Gaming in Ear Earphone with Microphone Detachable for PC, PS4, Mobiles, Tablets (Black)",Cosmic Byte,â€ŽCB-EP-05,"Dual microphone design, convenient for gaming and communicating., In-line microphone can be activated by removing the external microphone, 10mm diver unit with clear high, medium & low frequency sound., Ergonomic, small & exquisite design with soft earbud to ensure comfort while wearing the earphone.",449.0,3.5,1638,https://m.media-amazon.com/images/I/31q5-bxOXqL._SX300_SY300_QL70_ML2_.jpg,True,"Earphones Cosmic Byte â€ŽCB-EP-05 Dual microphone design, convenient for gaming and communicating., In-line microphone can be activated by removing the external microphone, 10mm diver unit with clear high, medium & low frequency sound., Ergonomic, small & exquisite design with soft earbud to ensure comfort while wearing the earphone."
B0BSXHYMLB,Headphone,"Amazon Basics Hard Shell EVA Headphone Carrying Case for Universal Oversized Over-Ear Headset, Shockproof, Water Repellent, Anti-Pressure Portable Protective Pouch/Storage Bag, Black",amazon basics,â€ŽTangent,"Made from reinforced hard EVA shell which protects headphones from external shocks, scratches, dust, and bumps, Travel-friendly case which slides in your bag, backpack, or luggage easily, and the carabiner hook enables you to attach the case to your bag easily, Has a smooth mink interior which provides a luxurious feel, Ideal for most over-the-ear headphones including Boat, Sony, JBL, Skullcandy, Marshall, Philips, Sennheiser, Logitech, Boult, Zebronics, etc., Comes with a 1-year warranty on all manufacturing defects and workmanship, Product dimension: Interior: 24 x 19 x 10 cm Exterior: 26 x 21 x 10.5 cm Weight: 240 grams",649.0,4.5,787,https://m.media-amazon.com/images/I/41UvGQIyLJL._SX300_SY300_QL70_ML2_.jpg,True,"Headphone amazon basics â€ŽTangent Made from reinforced hard EVA shell which protects headphones from external shocks, scratches, dust, and bumps, Travel-friendly case which slides in your bag, backpack, or luggage easily, and the carabiner hook enables you to attach the case to your bag easily, Has a smooth mink interior which provides a luxurious feel, Ideal for most over-the-ear headphones including Boat, Sony, JBL, Skullcandy, Marshall, Philips, Sennheiser, Logitech, Boult, Zebronics, etc., Comes with a 1-year warranty on all manufacturing defects and workmanship, Product dimension: Interior: 24 x 19 x 10 cm Exterior: 26 x 21 x 10.5 cm Weight: 240 grams"
B07S8PSW59,Earphones,boAt Bassheads 102 in Ear Wired Earphones with Mic(Charcoal Black),boAt,â€ŽBassheads,"Let go off all your troubles and sink into the sound that brings your soul back to life. Let the BassHeads 102 fix your head, and get your mind in the game. Live in the Vibe., Ease your way through the day with the classy superior look that emboldens the presence of the BassHeads 102. Itâ€™s available in multiple colours, which one matches your energy and style?, Control the flow of your audio zone with just a tap. Take a call and end it with just a tap. Solve all your problems with just a tap! boAt brings you easy solutions with great sound., Plug Into Convenience with the 3.5 mm angled jack to begin your journey., Thatâ€™s elegant, convenient and easy on the eye, travel your city with the surrounding propped up by a perfect length cable made for you to stroll through the streets with ease, 1 year warranty from the date of purchase",499.0,4.1,86766,https://m.media-amazon.com/images/I/31vJNLbQurL._SX300_SY300_QL70_ML2_.jpg,True,"Earphones boAt â€ŽBassheads Let go off all your troubles and sink into the sound that brings your soul back to life. Let the BassHeads 102 fix your head, and get your mind in the game. Live in the Vibe., Ease your way through the day with the classy superior look that emboldens the presence of the BassHeads 102. Itâ€™s available in multiple colours, which one matches your energy and style?, Control the flow of your audio zone with just a tap. Take a call and end it with just a tap. Solve all your problems with just a tap! boAt brings you easy solutions with great sound., Plug Into Convenience with the 3.5 mm angled jack to begin your journey., Thatâ€™s elegant, convenient and easy on the eye, travel your city with the surrounding propped up by a perfect length cable made for you to stroll through the streets with ease, 1 year warranty from the date of purchase"
B0CZ3ZFC5Z,Earphones,"boAt Airdopes 311 Pro, 50HRS Battery, Fast Charge, Dual Mics ENx Tech, Transparent LID, Low Latency, IPX4, IWP Tech, v5.3 Bluetooth Earbuds, TWS in ear earbuds Wireless Earphones with mic (Space Grey)",boAt,â€ŽAirdopes 311 Pro,"Up to 50 hours of Playback: Stay entertained non-stop with up to 50 hours of massive playtime. Pop in boAt Airdopes 311 Pro TWS Earbuds and make commutes fun with your favorite tunes for company., ENx Technology: ENx-powered dual mics in these earbuds make attending calls in public spaces a breeze. Speak and listen from busy roads, airport lounges, cafÃ©s, and more without pesky background sounds., ASAP Charging: Charge for just 10 minutes and hit play on entertainment for 150 minutes. Finish the latest OTT releases or relive your old favorites with swift charging, boAt Signature Sound: Delve into the content with boAt Signature Sound. Featuring powerful 10 mm drivers, you can experience sound the way it was intended with Airdopes 311 Pro!, BEAST Mode: Raise adrenaline levels with boAtÃ¢â‚¬s gaming BEAST mode. The 50 ms low latency lets you game lag-free to your heartÃ¢â‚¬s content!, Bluetooth v5.3: Make tiresome traveling fun with a dose of music. You can even tune into live sports games and kill time like a pro. The Bluetooth v5.3 compatibility of these earbuds lends wireless audio comfort for up to 10 m., Insta Wake NÃ¢â‚¬ Pair Tech: Experience matchless connectivity with IWP. Open the case lid to enter the audio realm with Airdopes 311 Pro and close it to disconnect from the sound., ear buds, boat airdopes, headphones, boat headphones, bluetooth earphones, boat earbuds, earphones wired, neckband earphones, Boat, boat airdopes,Airdopes 311 Pro, Boat TWS Earbuds, boat bluetooth earphone, boat tws, earbuds, airpods, tws, earbuds bluetooth wireless, earpods, bluetooth earbuds, buds, tws earbuds, airbuds, wireless earbuds, earbuds, earpods wireless, anc earbuds, true wireless earbuds, earbud, air buds, airbuds, noise cancellation earbuds, best earbuds, gaming earbuds, earphones",799.0,3.6,1120,https://m.media-amazon.com/images/I/31TJgLgwsXL._SX300_SY300_QL70_ML2_.jpg,True,"Earphones boAt â€ŽAirdopes 311 Pro Up to 50 hours of Playback: Stay entertained non-stop with up to 50 hours of massive playtime. Pop in boAt Airdopes 311 Pro TWS Earbuds and make commutes fun with your favorite tunes for company., ENx Technology: ENx-powered dual mics in these earbuds make attending calls in public spaces a breeze. Speak and listen from busy roads, airport lounges, cafÃ©s, and more without pesky background sounds., ASAP Charging: Charge for just 10 minutes and hit play on entertainment for 150 minutes. Finish the latest OTT releases or relive your old favorites with swift charging, boAt Signature Sound: Delve into the content with boAt Signature Sound. Featuring powerful 10 mm drivers, you can experience sound the way it was intended with Airdopes 311 Pro!, BEAST Mode: Raise adrenaline levels with boAtÃ¢â‚¬s gaming BEAST mode. The 50 ms low latency lets you game lag-free to your heartÃ¢â‚¬s content!, Bluetooth v5.3: Make tiresome traveling fun with a dose of music. You can even tune into live sports games and kill time like a pro. The Bluetooth v5.3 compatibility of these earbuds lends wireless audio comfort for up to 10 m., Insta Wake NÃ¢â‚¬ Pair Tech: Experience matchless connectivity with IWP. Open the case lid to enter the audio realm with Airdopes 311 Pro and close it to disconnect from the sound., ear buds, boat airdopes, headphones, boat headphones, bluetooth earphones, boat earbuds, earphones wired, neckband earphones, Boat, boat airdopes,Airdopes 311 Pro, Boat TWS Earbuds, boat bluetooth earphone, boat tws, earbuds, airpods, tws, earbuds bluetooth wireless, earpods, bluetooth earbuds, buds, tws earbuds, airbuds, wireless earbuds, earbuds, earpods wireless, anc earbuds, true wireless earbuds, earbud, air buds, airbuds, noise cancellation earbuds, best earbuds, gaming earbuds, earphones"
